CustomerID,total_lifetime_orders,total_spent,total_items_bought,average_order_value,days_since_last_order,average_days_between_orders,Churn
13848.0,3,1255.0,3700,418.3333333333333,91,136.5,1
13849.0,2,1537.95,1016,768.975,51,119.0,0
13850.0,1,1595.48,944,1595.48,128,0.0,1
13851.0,3,2651.46,1705,883.82,95,96.0,1
13853.0,1,1090.14,312,1090.14,56,0.0,0
13854.0,25,8109.5199999999995,2296,324.38079999999997,8,14.833333333333334,0
13856.0,3,388.5,494,129.5,168,17.0,1
13858.0,1,216.17,75,216.17,56,0.0,0
13859.0,1,201.16,129,201.16,325,0.0,1
13860.0,5,1245.9,591,249.18,0,21.25,0
13862.0,8,2209.36,1688,276.17,17,44.857142857142854,0
13863.0,1,305.78,224,305.78,247,0.0,1
13865.0,4,501.56,204,125.39,57,77.0,0
13866.0,1,145.67000000000002,57,145.67000000000002,73,0.0,0
13867.0,3,1015.29,513,338.43,30,93.0,0
13868.0,2,3192.54,1964,1596.27,6,31.0,0
13869.0,4,3104.95,1721,776.2375,122,77.66666666666667,1
13870.0,8,2770.94,1325,346.3675,1,40.714285714285715,0
13871.0,13,6403.25,2806,492.5576923076923,22,23.833333333333332,0
13873.0,3,389.6,140,129.86666666666667,119,95.0,1
13874.0,1,540.45,180,540.45,357,0.0,1
13875.0,5,1786.79,1316,357.358,53,61.75,0
13876.0,1,122.7,36,122.7,63,0.0,0
13877.0,1,117.24,108,117.24,85,0.0,0
13878.0,1,1281.53,475,1281.53,54,0.0,0
13880.0,13,3219.77,1842,247.67461538461538,20,28.75,0
13881.0,20,17159.52,10118,857.976,3,16.210526315789473,0
13882.0,5,1191.13,953,238.22600000000003,2,15.25,0
13883.0,5,2674.48,1436,534.896,10,60.5,0
13884.0,5,787.6,300,157.52,6,69.0,0
13885.0,2,506.8,182,253.4,188,11.0,1
13886.0,1,243.56,126,243.56,70,0.0,0
13887.0,1,349.55,147,349.55,203,0.0,1
13888.0,2,605.63,258,302.815,119,98.0,1
13889.0,1,416.90000000000003,146,416.90000000000003,92,0.0,1
13890.0,10,1883.8100000000002,831,188.38100000000003,0,39.666666666666664,0
13892.0,4,632.97,983,158.2425,26,73.0,0
13893.0,1,821.1,190,821.1,297,0.0,1
13894.0,3,564.62,354,188.20666666666668,23,143.0,0
13895.0,4,2593.07,1365,648.2675,27,45.333333333333336,0
13897.0,1,311.16,200,311.16,49,0.0,0
13898.0,1,155.93,133,155.93,325,0.0,1
13899.0,2,388.52,156,194.26,15,258.0,0
13900.0,3,740.95,430,246.98333333333335,182,39.5,1
13901.0,5,2867.2,1739,573.4399999999999,71,61.5,0
13904.0,2,332.64,332,166.32,36,257.0,0
13908.0,4,2369.55,1478,592.3875,79,65.33333333333333,0
13911.0,9,2580.91,2731,286.7677777777778,56,31.375,0
13914.0,2,626.45,380,313.225,11,24.0,0
13917.0,2,272.04,228,136.02,49,141.0,0
13918.0,2,1212.8400000000001,1140,606.4200000000001,49,203.0,0
13919.0,2,384.81,474,192.405,58,62.0,0
13922.0,1,172.25,93,172.25,351,0.0,1
13923.0,1,351.13,185,351.13,53,0.0,0
13924.0,6,1838.8500000000001,1575,306.475,1,14.0,0
13925.0,4,678.25,331,169.5625,92,14.0,1
13926.0,1,223.85000000000002,104,223.85000000000002,22,0.0,0
13927.0,1,348.99,214,348.99,74,0.0,0
13928.0,4,464.57,129,116.1425,10,40.666666666666664,0
13929.0,2,842.65,143,421.325,168,157.0,1
13930.0,2,337.34,274,168.67,57,78.0,0
13931.0,2,1237.53,725,618.765,95,185.0,1
13932.0,1,307.4,72,307.4,294,0.0,1
13933.0,2,608.7900000000001,205,304.39500000000004,108,39.0,1
13934.0,1,922.1,390,922.1,263,0.0,1
13936.0,1,376.58,330,376.58,179,0.0,1
13937.0,1,158.85,123,158.85,168,0.0,1
13938.0,1,71.66,70,71.66,34,0.0,0
13939.0,3,568.55,847,189.51666666666665,22,144.0,0
13940.0,4,839.14,516,209.785,16,42.0,0
13941.0,5,5112.96,2364,1022.592,21,87.5,0
13946.0,3,561.5699999999999,443,187.18999999999997,78,94.0,0
13947.0,1,90.6,44,90.6,64,0.0,0
13948.0,1,102.0,40,102.0,360,0.0,1
13949.0,6,2427.32,2474,404.55333333333334,2,18.2,0
13950.0,4,745.06,323,186.265,10,78.33333333333333,0
13951.0,3,674.45,459,224.8166666666667,175,59.0,1
13952.0,2,3251.071,1431,1625.5355,217,20.0,1
13953.0,7,3515.68,2724,502.23999999999995,6,57.5,0
13954.0,2,439.92,150,219.96,1,69.0,0
13955.0,2,322.96,154,161.48,153,151.0,1
13956.0,5,1026.42,491,205.28400000000002,4,66.5,0
13959.0,3,598.2,357,199.4,78,141.5,0
13960.0,2,230.22,142,115.11,20,50.0,0
13962.0,2,169.55,87,84.775,21,223.0,0
13963.0,4,664.54,460,166.135,307,19.666666666666668,1
13967.0,1,80.7,42,80.7,145,0.0,1
13969.0,18,9053.94,4542,502.99666666666667,6,21.0,0
13971.0,8,2758.26,1844,344.7825,18,38.0,0
13972.0,2,190.25,187,95.125,70,131.0,0
13973.0,1,264.7,109,264.7,286,0.0,1
13974.0,1,413.59000000000003,249,413.59000000000003,48,0.0,0
13975.0,6,2526.28,1732,421.0466666666667,30,49.0,0
13976.0,1,357.98,154,357.98,206,0.0,1
13978.0,2,196.79000000000002,315,98.39500000000001,14,30.0,0
13979.0,1,869.87,639,869.87,72,0.0,0
13980.0,1,200.14,172,200.14,59,0.0,0
13982.0,4,1871.81,1136,467.9525,38,108.66666666666667,0
13983.0,12,2603.43,1183,216.9525,29,30.636363636363637,0
13984.0,5,920.51,679,184.102,26,84.75,0
13985.0,15,7060.13,3445,470.67533333333336,3,18.571428571428573,0
13986.0,1,320.46,430,320.46,16,0.0,0
13988.0,6,4147.96,3044,691.3266666666667,19,46.8,0
13989.0,2,1266.08,1313,633.04,65,173.0,0
13990.0,1,311.3,190,311.3,212,0.0,1
13991.0,6,855.97,998,142.66166666666666,11,26.2,0
13992.0,1,76.8,64,76.8,29,0.0,0
13993.0,9,3466.36,900,385.1511111111111,42,35.875,0
13994.0,6,2313.14,940,385.5233333333333,3,28.8,0
13995.0,5,1393.69,879,278.738,14,57.5,0
13999.0,12,3901.81,2243,325.1508333333333,9,31.90909090909091,0
14000.0,1,635.66,710,635.66,210,0.0,1
14001.0,3,2043.0800000000002,962,681.0266666666668,45,163.5,0
14002.0,2,529.73,877,264.865,133,22.0,1
14004.0,7,4582.64,2668,654.6628571428572,42,40.833333333333336,0
14005.0,5,2874.72,2478,574.944,9,51.5,0
14006.0,3,962.19,641,320.73,115,98.0,1
14009.0,2,695.61,365,347.805,197,7.0,1
14012.0,1,328.8,160,328.8,277,0.0,1
14013.0,3,473.02,462,157.67333333333332,109,82.5,1
14014.0,1,505.18,1076,505.18,76,0.0,0
14015.0,1,917.34,378,917.34,52,0.0,0
14016.0,4,4341.21,2125,1085.3025,161,65.0,1
14019.0,3,1421.61,1037,473.86999999999995,46,45.5,0
14020.0,2,642.8,441,321.4,16,71.0,0
14021.0,3,631.9,192,210.63333333333333,154,50.5,1
14022.0,1,440.0,487,440.0,224,0.0,1
14023.0,2,584.07,345,292.035,6,242.0,0
14024.0,2,327.7,150,163.85,121,2.0,1
14027.0,1,104.82,62,104.82,60,0.0,0
14029.0,2,467.66,198,233.83,62,80.0,0
14030.0,8,2360.09,1479,295.01125,17,49.714285714285715,0
14031.0,19,17286.86,5788,909.8347368421053,6,20.27777777777778,0
14032.0,11,2975.59,2032,270.5081818181818,1,36.4,0
14034.0,3,651.8199999999999,423,217.2733333333333,21,67.5,0
14035.0,5,1428.02,739,285.604,28,67.0,0
14036.0,1,626.65,268,626.65,284,0.0,1
14037.0,2,147.20000000000002,46,73.60000000000001,175,188.0,1
14038.0,3,1560.38,965,520.1266666666667,77,64.0,0
14039.0,1,152.2,92,152.2,32,0.0,0
14040.0,12,3614.92,1554,301.24333333333334,40,26.363636363636363,0
14041.0,1,141.41,94,141.41,265,0.0,1
14044.0,4,652.82,308,163.205,26,94.33333333333333,0
14045.0,4,1659.75,535,414.9375,108,88.0,1
14046.0,1,154.99,460,154.99,283,0.0,1
14047.0,5,1308.6100000000001,381,261.72200000000004,8,91.0,0
14048.0,1,409.93,288,409.93,304,0.0,1
14049.0,4,5681.72,3870,1420.43,16,100.33333333333333,0
14050.0,2,746.36,689,373.18,31,74.0,0
14051.0,23,15610.390000000001,3756,678.7126086956522,0,16.59090909090909,0
14052.0,1,225.36,89,225.36,19,0.0,0
14053.0,2,260.25,215,130.125,123,35.0,1
14054.0,1,92.46,62,92.46,64,0.0,0
14055.0,1,725.6400000000001,216,725.6400000000001,105,0.0,1
14056.0,23,8214.65,4273,357.1586956521739,0,12.818181818181818,0
14057.0,17,6217.96,4876,365.76235294117646,23,21.0,0
14059.0,1,183.6,128,183.6,266,0.0,1
14060.0,19,6140.42,5386,323.18,4,20.444444444444443,0
14062.0,12,10464.85,5593,872.0708333333333,9,32.18181818181818,0
14064.0,5,1353.74,1788,270.748,28,61.25,0
14066.0,1,152.55,45,152.55,266,0.0,1
14067.0,2,374.7,361,187.35,63,32.0,0
14068.0,1,265.85,73,265.85,319,0.0,1
14071.0,8,1438.82,995,179.8525,3,37.285714285714285,0
14073.0,1,151.04,130,151.04,31,0.0,0
14075.0,3,942.26,754,314.08666666666664,4,128.0,0
14076.0,1,122.47,81,122.47,128,0.0,1
14077.0,5,499.41999999999996,268,99.88399999999999,40,58.25,0
14078.0,6,1049.37,310,174.89499999999998,101,54.2,1
14079.0,1,375.1,301,375.1,124,0.0,1
14080.0,1,45.599999999999994,48,45.599999999999994,32,0.0,0
14081.0,2,934.52,596,467.26,301,67.0,1
14082.0,1,182.25,110,182.25,364,0.0,1
14083.0,9,1018.43,732,113.15888888888888,3,45.875,0
14085.0,18,4448.54,3184,247.14111111111112,1,21.529411764705884,0
14087.0,1,194.42,251,194.42,2,0.0,0
14088.0,13,50491.81,12665,3883.9853846153846,9,26.0,0
14089.0,1,161.0,134,161.0,56,0.0,0
14090.0,1,76.32000000000001,72,76.32000000000001,324,0.0,1
14092.0,14,4076.91,2066,291.2078571428571,7,26.923076923076923,0
14093.0,1,442.85,406,442.85,11,0.0,0
14096.0,17,65164.79,16352,3833.2229411764706,3,6.0625,0
14098.0,1,147.35,104,147.35,36,0.0,0
14099.0,11,3104.17,2179,282.1972727272727,15,33.8,0
14100.0,1,194.9,64,194.9,137,0.0,1
14101.0,6,5976.79,6942,996.1316666666667,73,50.4,0
14102.0,5,1360.28,961,272.056,4,9.75,0
14104.0,2,216.20999999999998,72,108.10499999999999,154,11.0,1
14105.0,1,1266.23,800,1266.23,238,0.0,1
14107.0,7,2703.23,1793,386.17571428571426,51,52.0,0
14108.0,2,597.91,381,298.955,30,70.0,0
14109.0,1,144.2,88,144.2,72,0.0,0
14110.0,12,5683.15,2445,473.5958333333333,3,23.90909090909091,0
14111.0,4,692.85,458,173.2125,13,75.66666666666667,0
14112.0,7,2915.15,1651,416.45,22,42.166666666666664,0
14113.0,4,1840.42,745,460.105,3,117.0,0
14114.0,2,386.53,101,193.265,273,56.0,1
14116.0,5,1382.74,707,276.548,19,25.25,0
14117.0,1,90.0,72,90.0,143,0.0,1
14121.0,4,2780.15,2082,695.0375,3,18.666666666666668,0
14124.0,1,419.58000000000004,1618,419.58000000000004,83,0.0,0
14125.0,3,2740.43,1640,913.4766666666666,10,33.5,0
14126.0,3,706.1300000000001,508,235.3766666666667,7,1.0,0
14127.0,3,709.71,321,236.57000000000002,122,93.5,1
14128.0,2,637.5,564,318.75,60,195.0,0
14129.0,5,1123.8600000000001,592,224.77200000000002,1,64.75,0
14130.0,1,483.86,258,483.86,318,0.0,1
14132.0,11,3586.0299999999997,3368,326.00272727272727,1,18.1,0
14133.0,3,605.64,348,201.88,129,93.0,1
14135.0,15,4690.31,3850,312.68733333333336,1,26.5,0
14138.0,2,982.3800000000001,610,491.19000000000005,1,62.0,0
14139.0,1,415.82,510,415.82,45,0.0,0
14140.0,2,935.05,811,467.525,3,27.0,0
14141.0,4,915.13,355,228.7825,2,34.0,0
14142.0,1,311.81,313,311.81,372,0.0,1
14143.0,1,115.8,30,115.8,133,0.0,1
14145.0,4,3742.2,756,935.55,46,56.666666666666664,0
14146.0,5,4191.0,2437,838.2,8,87.0,0
14147.0,2,483.4,108,241.7,77,207.0,0
14148.0,1,157.2,16,157.2,233,0.0,1
14149.0,1,446.62,218,446.62,220,0.0,1
14150.0,2,658.64,496,329.32,35,324.0,0
14152.0,2,621.29,711,310.645,74,158.0,0
14154.0,2,1345.62,465,672.81,238,0.0,1
14155.0,1,118.75,25,118.75,265,0.0,1
14156.0,55,117379.63,57885,2134.175090909091,9,6.685185185185185,0
14157.0,2,432.88,284,216.44,19,265.0,0
14158.0,1,507.66,781,507.66,39,0.0,0
14159.0,11,4693.01,4408,426.6372727272728,19,34.3,0
14161.0,3,1110.52,455,370.17333333333335,215,76.5,1
14162.0,2,289.36,142,144.68,173,118.0,1
14163.0,4,2445.91,893,611.4775,86,50.333333333333336,0
14164.0,2,1631.77,1033,815.885,70,10.0,0
14165.0,1,122.53999999999999,54,122.53999999999999,275,0.0,1
14167.0,4,574.84,150,143.71,38,97.0,0
14171.0,1,363.79,167,363.79,97,0.0,1
14173.0,4,450.84,150,112.71,10,69.33333333333333,0
14174.0,1,134.46,94,134.46,32,0.0,0
14175.0,3,3222.3,1515,1074.1000000000001,59,134.5,0
14176.0,4,576.9000000000001,209,144.22500000000002,296,23.333333333333332,1
14177.0,4,559.41,205,139.8525,85,31.0,0
14178.0,7,1620.93,1505,231.5614285714286,8,28.833333333333332,0
14179.0,2,719.78,330,359.89,40,11.0,0
14180.0,25,4748.52,719,189.94080000000002,10,15.041666666666666,0
14184.0,1,452.89,127,452.89,66,0.0,0
14185.0,1,197.65,6,197.65,330,0.0,1
14188.0,6,2054.36,1162,342.3933333333334,30,55.8,0
14189.0,15,4654.08,3937,310.272,1,26.142857142857142,0
14191.0,13,4684.76,3662,360.36615384615385,1,18.166666666666668,0
14193.0,2,853.39,445,426.695,67,201.0,0
14194.0,21,11349.52,5840,540.4533333333334,4,15.15,0
14195.0,2,1012.0,760,506.0,201,50.0,1
14196.0,1,335.52,142,335.52,106,0.0,1
14198.0,4,701.4,290,175.35,17,73.66666666666667,0
14199.0,1,185.39999999999998,28,185.39999999999998,217,0.0,1
14201.0,7,747.44,590,106.77714285714286,59,49.833333333333336,0
14204.0,1,161.03,82,161.03,1,0.0,0
14205.0,2,466.7,204,233.35,16,247.0,0
14206.0,1,328.15999999999997,276,328.15999999999997,238,0.0,1
14208.0,1,151.74,114,151.74,94,0.0,1
14209.0,6,2073.43,691,345.57166666666666,10,64.2,0
14210.0,6,1905.8400000000001,760,317.64000000000004,105,53.0,1
14211.0,9,2241.1,1242,249.0111111111111,52,30.125,0
14212.0,1,1070.48,1152,1070.48,89,0.0,0
14214.0,5,1004.38,751,200.876,30,61.5,0
14215.0,6,1789.72,1358,298.2866666666667,11,71.2,0
14216.0,4,1839.3,594,459.825,2,11.333333333333334,0
14217.0,17,2004.98,689,117.94,1,22.75,0
14218.0,1,169.48000000000002,160,169.48000000000002,42,0.0,0
14219.0,1,89.94,78,89.94,3,0.0,0
14220.0,2,632.4,272,316.2,246,110.0,1
14221.0,9,3432.8,2191,381.4222222222222,41,37.0,0
14222.0,1,683.17,607,683.17,176,0.0,1
14223.0,3,991.13,585,330.37666666666667,91,85.5,1
14224.0,4,1050.12,514,262.53,109,69.66666666666667,1
14226.0,5,2232.19,1308,446.438,28,60.0,0
14227.0,10,3350.96,1820,335.096,25,28.666666666666668,0
14229.0,3,1547.2,610,515.7333333333333,51,140.5,0
14231.0,3,925.71,409,308.57,183,52.0,1
14232.0,5,2048.07,1941,409.61400000000003,42,55.25,0
14233.0,4,1462.72,680,365.68,48,89.33333333333333,0
14234.0,4,775.46,963,193.865,21,11.666666666666666,0
14235.0,5,3144.86,1959,628.972,74,46.25,0
14236.0,2,490.86,310,245.43,80,291.0,0
14237.0,1,161.0,38,161.0,372,0.0,1
14238.0,1,146.85,111,146.85,325,0.0,1
14239.0,11,2380.85,993,216.4409090909091,42,27.2,0
14240.0,2,890.34,418,445.17,29,195.0,0
14241.0,1,213.70000000000002,146,213.70000000000002,183,0.0,1
14242.0,2,280.55,123,140.275,234,91.0,1
14243.0,10,2588.77,1221,258.877,8,39.666666666666664,0
14245.0,2,1693.45,976,846.725,219,43.0,1
14246.0,3,1474.06,804,491.3533333333333,110,67.5,1
14247.0,1,136.76999999999998,47,136.76999999999998,277,0.0,1
14248.0,1,302.58,102,302.58,317,0.0,1
14250.0,3,1904.05,1200,634.6833333333333,6,41.0,0
14251.0,5,2879.7000000000003,1674,575.94,1,13.75,0
14256.0,2,969.0600000000001,414,484.53000000000003,259,104.0,1
14257.0,5,3099.7200000000003,1682,619.9440000000001,63,63.5,0
14258.0,9,12669.98,7100,1407.7755555555555,8,41.0,0
14259.0,1,120.0,68,120.0,141,0.0,1
14261.0,2,1163.45,406,581.725,50,27.0,0
14262.0,8,2618.23,1645,327.27875,7,33.142857142857146,0
14264.0,2,333.97,70,166.985,154,90.0,1
14265.0,2,530.18,330,265.09,108,39.0,1
14267.0,3,1516.24,530,505.41333333333336,162,48.5,1
14270.0,1,492.65000000000003,197,492.65000000000003,331,0.0,1
14271.0,1,112.32,88,112.32,225,0.0,1
14272.0,2,437.96,599,218.98,73,180.0,0
14273.0,4,559.97,264,139.9925,50,63.333333333333336,0
14276.0,3,1119.74,744,373.24666666666667,98,95.5,1
14277.0,3,4216.2,1984,1405.3999999999999,14,98.5,0
14280.0,1,134.04,52,134.04,196,0.0,1
14282.0,15,3729.34,2668,248.62266666666667,2,26.0,0
14284.0,2,595.25,161,297.625,30,55.0,0
14285.0,4,1910.01,541,477.5025,20,51.666666666666664,0
14286.0,3,4628.75,4338,1542.9166666666667,23,109.5,0
14287.0,3,176.63,261,58.876666666666665,7,95.0,0
14288.0,1,426.6,188,426.6,212,0.0,1
14289.0,6,911.26,292,151.87666666666667,8,56.0,0
14290.0,5,2314.65,915,462.93,10,87.5,0
14291.0,11,3883.25,2749,353.02272727272725,1,27.3,0
14292.0,9,4871.93,1663,541.3255555555556,7,34.375,0
14293.0,4,1046.56,709,261.64,2,121.66666666666667,0
14295.0,1,166.20000000000002,84,166.20000000000002,39,0.0,0
14297.0,4,1305.33,865,326.3325,17,85.66666666666667,0
14298.0,44,51527.3,58343,1171.075,7,8.186046511627907,0
14299.0,9,3965.62,2149,440.6244444444444,7,44.625,0
14300.0,1,43.2,32,43.2,18,0.0,0
14301.0,1,640.14,606,640.14,116,0.0,1
14304.0,1,383.45,139,383.45,222,0.0,1
14305.0,3,1858.96,1089,619.6533333333333,70,32.0,0
14306.0,2,2093.32,1075,1046.66,50,34.0,0
14307.0,6,2995.72,2058,499.28666666666663,88,56.8,0
14309.0,9,2352.53,1633,261.39222222222224,7,43.75,0
14311.0,1,310.26,146,310.26,242,0.0,1
14312.0,6,1611.59,1012,268.5983333333333,46,58.0,0
14314.0,1,120.0,296,120.0,106,0.0,1
14315.0,6,2481.13,1021,413.5216666666667,44,44.2,0
14317.0,1,508.58000000000004,255,508.58000000000004,64,0.0,0
14320.0,2,477.79,325,238.895,206,126.0,1
14321.0,5,1530.75,2406,306.15,10,80.5,0
14323.0,2,605.0600000000001,350,302.53000000000003,114,123.0,1
14326.0,1,183.85,103,183.85,241,0.0,1
14327.0,1,311.65,139,311.65,162,0.0,1
14329.0,7,5014.84,3095,716.4057142857143,16,52.0,0
14331.0,2,462.65999999999997,252,231.32999999999998,123,10.0,1
14332.0,3,866.31,481,288.77,22,62.5,0
14333.0,1,415.2,58,415.2,67,0.0,0
14334.0,8,2552.21,1731,319.02625,16,48.714285714285715,0
14335.0,2,468.26,379,234.13,15,80.0,0
14336.0,4,1614.91,1759,403.7275,16,86.33333333333333,0
14338.0,2,588.22,335,294.11,160,35.0,1
14339.0,1,309.52,168,309.52,242,0.0,1
14340.0,1,134.7,58,134.7,218,0.0,1
14341.0,8,2182.28,1403,272.785,44,39.0,0
14342.0,4,668.5600000000001,347,167.14000000000001,20,62.666666666666664,0
14344.0,8,889.9300000000001,477,111.24125000000001,126,34.42857142857143,1
14345.0,1,108.97999999999999,50,108.97999999999999,38,0.0,0
14346.0,2,1021.58,605,510.79,120,176.0,1
14348.0,1,409.57,183,409.57,259,0.0,1
14349.0,1,133.5,86,133.5,9,0.0,0
14350.0,1,282.93,183,282.93,273,0.0,1
14351.0,1,51.0,12,51.0,164,0.0,1
14352.0,4,1078.96,538,269.74,156,38.666666666666664,1
14353.0,1,90.6,64,90.6,214,0.0,1
14354.0,2,163.62,210,81.81,5,24.0,0
14355.0,1,174.4,92,174.4,365,0.0,1
14356.0,2,701.23,277,350.615,79,1.0,0
14357.0,1,225.77,148,225.77,42,0.0,0
14359.0,3,912.18,371,304.06,18,34.0,0
14360.0,4,2128.23,1151,532.0575,31,20.666666666666668,0
14362.0,1,161.2,100,161.2,21,0.0,0
14364.0,8,3717.35,1967,464.66875,108,14.571428571428571,1
14367.0,16,9261.52,4438,578.845,7,17.8,0
14368.0,1,155.0,36,155.0,319,0.0,1
14371.0,1,100.5,34,100.5,294,0.0,1
14373.0,1,76.55,17,76.55,357,0.0,1
14375.0,1,257.68,194,257.68,184,0.0,1
14377.0,2,617.05,219,308.525,190,70.0,1
14379.0,2,348.1,292,174.05,43,251.0,0
14381.0,1,202.68,146,202.68,51,0.0,0
14382.0,1,626.0699999999999,1237,626.0699999999999,25,0.0,0
14383.0,3,1247.69,817,415.8966666666667,37,62.5,0
14385.0,3,202.11,159,67.37,8,7.0,0
14386.0,1,142.4,54,142.4,296,0.0,1
14387.0,3,1770.56,819,590.1866666666666,32,38.0,0
14388.0,8,3212.84,1941,401.605,9,51.714285714285715,0
14389.0,2,1043.46,729,521.73,64,125.0,0
14390.0,9,4652.82,2136,516.98,9,45.25,0
14393.0,1,67.95,13,67.95,217,0.0,1
14395.0,9,3507.71,1693,389.74555555555554,1,46.125,0
14396.0,2,487.99,225,243.995,64,306.0,0
14397.0,19,2612.96,1890,137.52421052631578,2,11.666666666666666,0
14400.0,1,574.7,454,574.7,148,0.0,1
14401.0,13,4051.48,4507,311.6523076923077,3,29.583333333333332,0
14403.0,4,1475.81,519,368.9525,129,38.666666666666664,1
14404.0,6,1474.32,839,245.72,33,67.0,0
14406.0,1,156.75,77,156.75,118,0.0,1
14407.0,6,2157.73,1415,359.62166666666667,106,33.8,1
14408.0,7,2606.53,1616,372.3614285714286,10,42.166666666666664,0
14409.0,6,2059.4500000000003,1230,343.24166666666673,70,59.4,0
14410.0,9,1105.07,571,122.78555555555555,91,26.625,1
14411.0,1,1063.0,196,1063.0,310,0.0,1
14412.0,2,770.03,786,385.015,42,30.0,0
14413.0,1,122.7,68,122.7,361,0.0,1
14414.0,7,1496.98,2512,213.8542857142857,91,44.5,1
14415.0,13,5900.28,3011,453.86769230769227,0,29.916666666666668,0
14416.0,2,490.22,326,245.11,21,20.0,0
14418.0,3,1937.25,1711,645.75,3,52.0,0
14419.0,6,1058.06,487,176.34333333333333,10,70.8,0
14420.0,1,387.52,334,387.52,98,0.0,1
14421.0,2,813.11,365,406.555,56,154.0,0
14422.0,6,4263.64,2906,710.6066666666667,0,53.2,0
14423.0,1,265.2,120,265.2,217,0.0,1
14424.0,1,322.08,48,322.08,17,0.0,0
14426.0,10,4481.67,2699,448.16700000000003,23,32.111111111111114,0
14427.0,2,363.34000000000003,228,181.67000000000002,49,13.0,0
14428.0,5,1244.83,436,248.96599999999998,6,79.25,0
14431.0,1,470.36,130,470.36,302,0.0,1
14432.0,6,2255.51,2070,375.91833333333335,9,15.8,0
14434.0,6,1372.8,368,228.79999999999998,21,10.0,0
14436.0,1,89.06,129,89.06,98,0.0,1
14437.0,1,63.0,60,63.0,365,0.0,1
14438.0,1,131.9,82,131.9,305,0.0,1
14439.0,1,2661.24,526,2661.24,319,0.0,1
14440.0,5,2357.6800000000003,588,471.53600000000006,7,89.25,0
14441.0,4,1712.89,446,428.2225,0,84.66666666666667,0
14442.0,2,1589.82,482,794.91,204,112.0,1
14443.0,4,1420.2,938,355.05,53,104.66666666666667,0
14446.0,4,1039.58,933,259.895,0,81.66666666666667,0
14447.0,5,1163.23,571,232.64600000000002,18,65.25,0
14448.0,2,375.35,104,187.675,8,354.0,0
14449.0,4,907.1,757,226.775,18,117.66666666666667,0
14450.0,3,483.25,241,161.08333333333334,180,69.5,1
14451.0,2,662.59,389,331.295,59,134.0,0
14452.0,2,264.44,119,132.22,10,83.0,0
14453.0,1,119.93,49,119.93,189,0.0,1
14456.0,9,3062.4,2908,340.26666666666665,4,17.125,0
14457.0,1,113.64,88,113.64,310,0.0,1
14459.0,1,1837.92,760,1837.92,154,0.0,1
14460.0,3,434.34,881,144.78,109,100.0,1
14461.0,3,2103.06,766,701.02,147,56.5,1
14462.0,11,2004.02,964,182.18363636363637,65,27.3,0
14463.0,3,529.62,179,176.54,97,53.5,1
14465.0,3,1058.6200000000001,405,352.8733333333334,246,28.0,1
14466.0,7,2272.4,1006,324.62857142857143,28,57.166666666666664,0
14467.0,4,598.76,278,149.69,17,98.33333333333333,0
14470.0,2,461.19,193,230.595,11,275.0,0
14472.0,8,1936.84,1160,242.105,103,35.857142857142854,1
14473.0,2,234.34000000000003,88,117.17000000000002,73,208.0,0
14474.0,1,547.66,140,547.66,45,0.0,0
14475.0,3,925.85,447,308.6166666666667,71,116.5,0
14476.0,1,215.7,132,215.7,256,0.0,1
14477.0,4,1309.6,720,327.4,19,92.33333333333333,0
14479.0,2,316.25,117,158.125,253,111.0,1
14480.0,1,279.05,143,279.05,10,0.0,0
14481.0,2,636.51,489,318.255,164,122.0,1
14482.0,6,2068.15,1646,344.69166666666666,17,44.0,0
14483.0,1,137.1,97,137.1,281,0.0,1
14484.0,1,321.92,210,321.92,49,0.0,0
14485.0,1,165.75,71,165.75,38,0.0,0
14487.0,6,1196.33,735,199.38833333333332,26,68.2,0
14488.0,1,1064.28,799,1064.28,67,0.0,0
14489.0,1,463.38,299,463.38,206,0.0,1
14491.0,2,340.93,139,170.465,174,197.0,1
14493.0,5,2383.2400000000002,1285,476.648,6,36.75,0
14494.0,1,139.56,92,139.56,25,0.0,0
14495.0,2,123.8,62,61.9,50,70.0,0
14496.0,2,538.8100000000001,159,269.40500000000003,311,61.0,1
14497.0,1,475.37,235,475.37,308,0.0,1
14498.0,5,1957.32,1098,391.464,42,79.75,0
14499.0,3,815.32,501,271.77333333333337,25,126.0,0
14500.0,3,356.85,117,118.95,87,50.5,0
14501.0,2,251.21,161,125.605,183,136.0,1
14502.0,11,2470.67,1498,224.60636363636365,19,29.3,0
14503.0,6,3543.26,2004,590.5433333333334,2,35.0,0
14504.0,4,673.26,308,168.315,46,77.0,0
14505.0,8,5905.64,2759,738.205,16,49.142857142857146,0
14506.0,5,2012.17,730,402.434,16,87.75,0
14507.0,6,1383.18,600,230.53,23,50.4,0
14508.0,2,276.42,131,138.21,21,67.0,0
14511.0,5,1314.81,784,262.962,10,30.5,0
14512.0,2,275.28,122,137.64,187,44.0,1
14513.0,3,455.59000000000003,361,151.86333333333334,100,94.0,1
14514.0,3,1055.35,589,351.7833333333333,60,135.0,0
14515.0,6,2102.09,1134,350.34833333333336,17,40.0,0
14517.0,2,330.45,91,165.225,32,108.0,0
14518.0,1,174.37,278,174.37,63,0.0,0
14520.0,2,270.6,146,135.3,1,289.0,0
14522.0,4,974.54,525,243.635,23,57.666666666666664,0
14523.0,1,241.09,251,241.09,107,0.0,1
14524.0,9,1867.68,676,207.52,31,41.125,0
14525.0,9,4332.2,2696,481.35555555555555,19,42.625,0
